tv_series,tv_seriesLabel,countryLabel
http://www.wikidata.org/entity/Q96178260,Malory Towers,Великобритания
http://www.wikidata.org/entity/Q96178260,Malory Towers,Канада
http://www.wikidata.org/entity/Q98397045,Oktoberfest: Beer & Blood,Чехия
http://www.wikidata.org/entity/Q98397045,Oktoberfest: Beer & Blood,Германия
http://www.wikidata.org/entity/Q98826340,ZDF Magazin Royale,Германия
http://www.wikidata.org/entity/Q99361832,Para - We Are King,Германия
http://www.wikidata.org/entity/Q99409038,"Последнее слово (сериал, 2020)",Германия
http://www.wikidata.org/entity/Q99539461,JoJo & Gran Gran,Великобритания
http://www.wikidata.org/entity/Q99644282,#martyisdead,Чехия
http://www.wikidata.org/entity/Q101096725,Разделение,США
http://www.wikidata.org/entity/Q101541477,Эль Сид,Испания
http://www.wikidata.org/entity/Q104007235,Убийства в одном здании,США
http://www.wikidata.org/entity/Q105434910,My Mum Tracy Beaker,Великобритания
http://www.wikidata.org/entity/Q105612224,Unbroken,Германия
http://www.wikidata.org/entity/Q105710317,KBV – Keine besonderen Vorkommnisse,Германия
http://www.wikidata.org/entity/Q105979323,Waffles + Mochi,США
http://www.wikidata.org/entity/Q106088139,Убийства в Марнове,Германия
http://www.wikidata.org/entity/Q106322098,Reyes de la noche,Испания
http://www.wikidata.org/entity/Q106819328,Хитрости,США
http://www.wikidata.org/entity/Q106829727,Q106829727,Испания
http://www.wikidata.org/entity/Q107749036,Intimacy,Испания
http://www.wikidata.org/entity/Q108381603,Reyka,ЮАР
http://www.wikidata.org/entity/Q108395509,The Time It Takes,Испания
http://www.wikidata.org/entity/Q108673079,Sequía,Испания
http://www.wikidata.org/entity/Q108673079,Sequía,Португалия
http://www.wikidata.org/entity/Q109059171,Stories to Stay Awake,Испания
http://www.wikidata.org/entity/Q109772799,Eufòria,Испания
http://www.wikidata.org/entity/Q110874594,Hollyoaks: IRL,Великобритания
http://www.wikidata.org/entity/Q110907777,Q110907777,Испания
http://www.wikidata.org/entity/Q112084088,Rapa,Испания
http://www.wikidata.org/entity/Q112223638,Скрежет металла,США
http://www.wikidata.org/entity/Q112482243,Dodger,Великобритания
http://www.wikidata.org/entity/Q112690605,"Ich, einfach unvermittelbar?",Германия
http://www.wikidata.org/entity/Q112761982,Медведь (сериал),США
http://www.wikidata.org/entity/Q112915576,Репетиция (сериал),США
http://www.wikidata.org/entity/Q113127312,Фоллаут,США
http://www.wikidata.org/entity/Q113040143,Sherwood,Великобритания
http://www.wikidata.org/entity/Q115347452,Silverpoint,Франция
http://www.wikidata.org/entity/Q115347452,Silverpoint,Германия
http://www.wikidata.org/entity/Q115347452,Silverpoint,Великобритания
http://www.wikidata.org/entity/Q117536144,Blue Lights,Великобритания
http://www.wikidata.org/entity/Q117545222,It's Shelly,Израиль
http://www.wikidata.org/entity/Q118777408,Наклз,США
http://www.wikidata.org/entity/Q120727583,Supacell,Великобритания
http://www.wikidata.org/entity/Q122898407,Дьявол может плакать (мультсериал),США
http://www.wikidata.org/entity/Q122898407,Дьявол может плакать (мультсериал),Республика Корея
http://www.wikidata.org/entity/Q123740753,Волчий зал: Зеркало и свет,США
http://www.wikidata.org/entity/Q123740753,Волчий зал: Зеркало и свет,Великобритания
http://www.wikidata.org/entity/Q125545509,To Catch a Copper,Великобритания
http://www.wikidata.org/entity/Q130749301,Sigurd Can't Get Laid,Норвегия
http://www.wikidata.org/entity/Q131303106,Splinter Cell: Караул смерти,США
http://www.wikidata.org/entity/Q131303106,Splinter Cell: Караул смерти,Франция
http://www.wikidata.org/entity/Q4529,Вероника Марс,США
http://www.wikidata.org/entity/Q19570,Хорошая жена,США
http://www.wikidata.org/entity/Q18925,Я в рок-группе,США
http://www.wikidata.org/entity/Q8539,Теория большого взрыва,США
http://www.wikidata.org/entity/Q11622,Светлячок,США
http://www.wikidata.org/entity/Q23536,Луи,США
http://www.wikidata.org/entity/Q1077,Звёздный путь: Оригинальный сериал,США
http://www.wikidata.org/entity/Q56194,24 часа,США
http://www.wikidata.org/entity/Q35791,Секс в большом городе,США
http://www.wikidata.org/entity/Q34659,Меня зовут Эрл,США
http://www.wikidata.org/entity/Q34316,Доктор Кто,Великобритания
http://www.wikidata.org/entity/Q48758,"Ясновидец (телесериал, 2006)",США
