tv_series,tv_seriesLabel,start_year,end_year,subjectLabel
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,кинематограф
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,киноиндустрия
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,кинопроизводство
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,телевидение
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,фильм
http://www.wikidata.org/entity/Q116011378,Sweetheart,2022,2022,среднее образование
http://www.wikidata.org/entity/Q120490391,Lighthouse,2023,2023,заботы
http://www.wikidata.org/entity/Q116180549,Woman in a Veil,2023,2023,месть
http://www.wikidata.org/entity/Q117357528,Убийца-подражатель,2023,2023,Преступление-подражание
http://www.wikidata.org/entity/Q124958531,Тишина на площадке: Тёмная сторона детского телевидения,2024,2024,ребёнок-знаменитость
http://www.wikidata.org/entity/Q123312645,Сенна,2024,2024,Айртон Сенна
http://www.wikidata.org/entity/Q124958531,Тишина на площадке: Тёмная сторона детского телевидения,2024,2024,Дэн Шнайдер
http://www.wikidata.org/entity/Q117072066,Duty After School,2023,2023,вторжение пришельцев
http://www.wikidata.org/entity/Q116213486,Las pelotaris 1926,2023,2023,Пелота
http://www.wikidata.org/entity/Q124959570,De Joodse Raad,2024,2024,Холокост
http://www.wikidata.org/entity/Q124958531,Тишина на площадке: Тёмная сторона детского телевидения,2024,2024,детский телевизионный сериал
http://www.wikidata.org/entity/Q117033615,The Kidnapping Day,2023,2023,клинические исследования
http://www.wikidata.org/entity/Q116671821,Scott the Woz,2021,2022,Scott the Woz
http://www.wikidata.org/entity/Q117033615,The Kidnapping Day,2023,2023,похищение человека
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,Голливуд
http://www.wikidata.org/entity/Q124959570,De Joodse Raad,2024,2024,Вторая мировая война
http://www.wikidata.org/entity/Q124958531,Тишина на площадке: Тёмная сторона детского телевидения,2024,2024,Nickelodeon
http://www.wikidata.org/entity/Q116783986,Шаляпин,2023,2023,Фёдор Шаляпин
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,режиссёрская версия
http://www.wikidata.org/entity/Q124799074,Локерби (сериал),2025,2025,Взрыв Boeing 747 над Локерби 21 декабря 1988 года
http://www.wikidata.org/entity/Q117085988,Delightfully Deceitful,2023,2023,месть
http://www.wikidata.org/entity/Q124959570,De Joodse Raad,2024,2024,Judenrat Amsterdam
http://www.wikidata.org/entity/Q116011378,Sweetheart,2022,2022,женская тюрьма
http://www.wikidata.org/entity/Q124958531,Тишина на площадке: Тёмная сторона детского телевидения,2024,2024,сексуальное насилие над детьми
http://www.wikidata.org/entity/Q118611683,Welcome to Samdalri,2023,2024,ломтик жизни
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,кинематограф США
http://www.wikidata.org/entity/Q119013163,Suomitube,2023,2023,YouTube in Finland
http://www.wikidata.org/entity/Q122932403,Secrets of the Imperial War Museum,2021,2022,Первая мировая война
http://www.wikidata.org/entity/Q116183661,Queen of the Masks,2023,2023,гомицид
http://www.wikidata.org/entity/Q116591351,Раневская (сериал),2023,2023,Фаина Георгиевна Раневская
http://www.wikidata.org/entity/Q124408746,Anpan,2025,2025,Anpanman
http://www.wikidata.org/entity/Q122578946,Encounters,2023,2023,НЛО
http://www.wikidata.org/entity/Q116207900,"Прорыв (сериал, 2025)",2025,2025,Linköping Double Murder
http://www.wikidata.org/entity/Q121590683,Heart of Invictus,2023,2023,Игры непобеждённых 2020
http://www.wikidata.org/entity/Q118291512,Oxoтa нa мoтылькoв,2023,2023,Лупанарий
http://www.wikidata.org/entity/Q118291512,Oxoтa нa мoтылькoв,2023,2023,Alfonse Pogrom
http://www.wikidata.org/entity/Q124126997,Q124126997,2023,2023,Барселона
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,Saudi Americans
http://www.wikidata.org/entity/Q117031722,Not Others,2023,2023,ломтик жизни
http://www.wikidata.org/entity/Q118291512,Oxoтa нa мoтылькoв,2023,2023,Революция 1905—1907 годов в России
http://www.wikidata.org/entity/Q122578946,Encounters,2023,2023,наблюдение НЛО
http://www.wikidata.org/entity/Q121289098,Cut,2017,2018,американцы арабского происхождения
http://www.wikidata.org/entity/Q122932403,Secrets of the Imperial War Museum,2021,2022,Имперский военный музей
http://www.wikidata.org/entity/Q120756789,Across the Board,1959,1959,Кроссворд
http://www.wikidata.org/entity/Q121077375,Depp v. Heard,2023,2023,Депп против Херд
http://www.wikidata.org/entity/Q124052978,Q124052978,2023,2023,3FM Serious Request 2023
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,исмаилизм
http://www.wikidata.org/entity/Q121809211,Слово пацана. Кровь на асфальте,2023,2023,Казанский феномен
http://www.wikidata.org/entity/Q124126997,Q124126997,2023,2023,Хосеп Луис Нуньес
http://www.wikidata.org/entity/Q116230044,Плохая мать,2023,2023,ломтик жизни
http://www.wikidata.org/entity/Q120776106,Kidnapped: The Chloe Ayling Story,2024,2024,Abduction of Chloe Ayling
http://www.wikidata.org/entity/Q118680642,Miracle Brothers,2023,2023,пропозиция
http://www.wikidata.org/entity/Q124900280,Невероятная история Формулы-1,2023,2023,Браун
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Хасан ибн Саббах
http://www.wikidata.org/entity/Q124713735,Q124713735,2024,2024,посттравматическое стрессовое расстройство
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Низариты
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Омар Хайям
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Низам аль-Мульк
http://www.wikidata.org/entity/Q116764432,Фишер,2023,2023,Сергей Александрович Головкин
http://www.wikidata.org/entity/Q117353211,Когда жизнь даёт тебе мандарины,2025,2025,ломтик жизни
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Аламут
http://www.wikidata.org/entity/Q124735866,Ассасины,2024,2024,Сельджукиды
http://www.wikidata.org/entity/Q116226000,"Bonn - Alte Freunde, neue Feinde",1986,1995,история Германии (1945–90)
http://www.wikidata.org/entity/Q116226000,"Bonn - Alte Freunde, neue Feinde",2022,1995,история Германии (1945–90)
http://www.wikidata.org/entity/Q124390846,Lightseeker,2023,2024,Мао Цзэдун
http://www.wikidata.org/entity/Q120979561,Fonoi sto kabanario,2023,2023,монастырь
http://www.wikidata.org/entity/Q120979561,Fonoi sto kabanario,2023,2023,монах
http://www.wikidata.org/entity/Q122240721,Джон Уэйн Гейси: Замаскированный дьявол,2021,2021,Джон Уэйн Гейси
http://www.wikidata.org/entity/Q122841383,Godvergeten,2023,2023,Q2532132
http://www.wikidata.org/entity/Q124958502,Dante: Inferno to Paradise,2024,2024,Данте Алигьери
http://www.wikidata.org/entity/Q118994129,Pyramid Game,2024,2024,Моббинг
http://www.wikidata.org/entity/Q116147401,Madoff: The Monster of Wall Street,2023,2023,Афера Бернарда Мейдоффа
http://www.wikidata.org/entity/Q117845842,Q117845842,2023,2023,евреи в Нидерландах
http://www.wikidata.org/entity/Q120979561,Fonoi sto kabanario,2023,2023,непредумышленное убийство
http://www.wikidata.org/entity/Q125055857,Fist of the Free,2022,2022,палестино-израильский конфликт
http://www.wikidata.org/entity/Q123482031,Q123482031,2021,2021,Hospital Universitario Son Espases
http://www.wikidata.org/entity/Q124645645,Q124645645,2024,2024,Langedrag Naturpark
http://www.wikidata.org/entity/Q123268301,Q123268301,2012,2012,Реки Каталонии
http://www.wikidata.org/entity/Q124218202,You Are What You Eat: A Twin Experiment,2024,2024,Q124285841
http://www.wikidata.org/entity/Q123482031,Q123482031,2021,2021,пандемия COVID-19
http://www.wikidata.org/entity/Q116373563,Arny. Historia de una infamia,2023,2023,Arny case
http://www.wikidata.org/entity/Q117033615,The Kidnapping Day,2023,2023,гомицид
http://www.wikidata.org/entity/Q118945236,Steeltown Murders,2023,2023,Joseph Kappen
http://www.wikidata.org/entity/Q118994129,Pyramid Game,2024,2024,травля в школе
http://www.wikidata.org/entity/Q116011378,Sweetheart,2022,2022,авторитет
http://www.wikidata.org/entity/Q12766,Мир в войне,1973,1974,Вторая мировая война
http://www.wikidata.org/entity/Q1079,Во все тяжкие,2008,2013,неблагополучная семья
http://www.wikidata.org/entity/Q23567,Остаться в живых,2004,2010,параллельные миры
http://www.wikidata.org/entity/Q135458538,The Sect,2022,2022,Орден Храма Солнца
http://www.wikidata.org/entity/Q23567,Остаться в живых,2004,2010,Флешфорвард
http://www.wikidata.org/entity/Q23609,Дурман,2005,2012,марихуана
http://www.wikidata.org/entity/Q6084,Морская полиция: Лос-Анджелес,2009,2023,Служба криминальных расследований Военно-морских сил США
http://www.wikidata.org/entity/Q134236562,The Tube: Keep London Moving!,2024,2024,Департамент транспорта Лондона
http://www.wikidata.org/entity/Q34669,Воспитывая Хоуп,2010,2014,неблагополучная семья
http://www.wikidata.org/entity/Q135116490,Revenged Love,2025,2025,яой
http://www.wikidata.org/entity/Q134347292,Q134347292,2025,2025,экономика замкнутого цикла
http://www.wikidata.org/entity/Q39719,New York Undercover,1994,1998,Департамент полиции города Нью-Йорка
http://www.wikidata.org/entity/Q134347292,Q134347292,2025,2025,Рекультивация
http://www.wikidata.org/entity/Q134347292,Q134347292,2025,2025,стабильный город
http://www.wikidata.org/entity/Q134888415,Flowers Bloom with Sound,2007,2007,инвалидность
http://www.wikidata.org/entity/Q134888415,Flowers Bloom with Sound,2007,2007,усыновление
http://www.wikidata.org/entity/Q23594,Родина,2011,2020,измена
http://www.wikidata.org/entity/Q23594,Родина,2011,2020,политика
http://www.wikidata.org/entity/Q23594,Родина,2011,2020,вигилант
http://www.wikidata.org/entity/Q28214,Убийство,2011,2014,детектив
http://www.wikidata.org/entity/Q28214,Убийство,2011,2014,гомицид
http://www.wikidata.org/entity/Q28214,Убийство,2011,2014,политика
http://www.wikidata.org/entity/Q28214,Убийство,2011,2014,убийство
http://www.wikidata.org/entity/Q134347292,Q134347292,2025,2025,глобальное потепление
http://www.wikidata.org/entity/Q136259442,Conversations with Eric Hoffer,1963,1963,Эрик Хоффер
http://www.wikidata.org/entity/Q134347292,Q134347292,2025,2025,повторное использование
http://www.wikidata.org/entity/Q136455308,Behind Censorship: the Assault on Our Civil Liberties,1991,1991,цензура
